2026-07-14 07:29:11.722 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-07-14 07:29:11.723 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] pathwrap
2026-07-14 07:29:11.727 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] BIClong
2026-07-14 07:29:11.728 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P1
2026-07-14 07:29:11.729 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P2
2026-07-14 07:29:11.730 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P3
2026-07-14 07:29:11.730 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P4
2026-07-14 07:29:11.731 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P5
2026-07-14 07:29:11.732 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P6
2026-07-14 07:29:11.733 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P7
2026-07-14 07:29:11.734 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P8
2026-07-14 07:29:11.734 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BIClong-P9
2026-07-14 07:29:11.735 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-07-14 07:29:11.736 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] pathwrap
2026-07-14 07:29:11.738 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] BICshort
2026-07-14 07:29:11.738 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BICshort-P1
2026-07-14 07:29:11.739 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BICshort-P2
2026-07-14 07:29:11.740 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BICshort-P3
2026-07-14 07:29:11.741 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BICshort-P4
2026-07-14 07:29:11.742 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BICshort-P5
2026-07-14 07:29:11.743 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BICshort-P6
2026-07-14 07:29:11.744 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-07-14 07:29:11.744 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] BRA
2026-07-14 07:29:11.745 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BRA-P1
2026-07-14 07:29:11.746 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] BRA-P2
2026-07-14 07:29:11.747 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-07-14 07:29:11.748 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapParser: PathWrap] pathwrap
2026-07-14 07:29:11.750 | INFO     | myoconverter.xml.converter:_parse_markers:165 - Starting to parse markers
2026-07-14 07:29:11.751 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] r_acromion
2026-07-14 07:29:11.752 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] r_humerus_epicondyle
2026-07-14 07:29:11.753 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] r_radius_styloid
2026-07-14 07:29:11.754 | INFO     | myoconverter.xml.converter:_set_keyframe:176 - Setting the default keyframe
2026-07-14 07:29:11.755 | INFO     | myoconverter.xml.converter:convert:65 - Writing the converted model into C:\Users\youss\exosquelette\mujoco_models_v2\arm26_scaled_cvt1.xml
2026-07-14 07:29:11.756 | INFO     | myoconverter.xml.converter:convert:68 - All good, conversion procedure is finished
2026-07-14 07:29:11.757 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:126 - Finished step 1 conversion - cvt1.
2026-07-14 07:29:11.758 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:132 - Started step 1 validation - val1.
2026-07-14 07:29:11.759 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:123 - Extract marker names (as endpoints) from osim model
2026-07-14 07:29:11.769 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:145 - Get the endpoint locations by meshing the joint angles within the range limits
2026-07-14 07:29:12.077 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:152 - Check if the joint motion ranges are the same between Osim and Mjc models
2026-07-14 07:29:12.080 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:172 - Finished with joint operation range check. Saved Results
2026-07-14 07:29:12.081 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:180 - Plot each endpoint's location errors in x, y, z.
2026-07-14 07:29:12.082 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : r_acromion
2026-07-14 07:29:12.208 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : r_humerus_epicondyle
2026-07-14 07:29:12.307 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:192 - Endpoint : r_radius_styloid
2026-07-14 07:29:12.415 | INFO     | myoconverter.conversion_steps.O2MStep1:endPointsPlot:256 - Generate overall error Bar plot
2026-07-14 07:29:12.460 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:142 - Finished step 1 validation - val1.
2026-07-14 07:29:12.462 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:171 - xxx_cvt2 model already exist, process from it
2026-07-14 07:29:12.754 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:135 - Overwrite not required
2026-07-14 07:29:12.755 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:136 - checking if the muscle data file exist
2026-07-14 07:29:12.755 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:171 - Muscle: TRIlong data file exist, will reuse it in the optimization
2026-07-14 07:29:12.756 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:171 - Muscle: TRIlat data file exist, will reuse it in the optimization
2026-07-14 07:29:12.757 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:171 - Muscle: TRImed data file exist, will reuse it in the optimization
2026-07-14 07:29:12.757 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:171 - Muscle: BIClong data file exist, will reuse it in the optimization
2026-07-14 07:29:12.758 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:171 - Muscle: BICshort data file exist, will reuse it in the optimization
2026-07-14 07:29:12.759 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:171 - Muscle: BRA data file exist, will reuse it in the optimization
2026-07-14 07:29:12.759 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:173 - Finished cvt2 initialize
2026-07-14 07:29:12.760 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:198 - Started step 2 conversion - cvt2.
2026-07-14 07:29:12.761 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:191 - Running MA optimization with the given muscle list one by one
2026-07-14 07:29:12.762 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:195 - Muscle : TRIlong 
